Tiempo,Presion
19.04596133,113.37228
19.05096133,112.84628
19.05596133,112.28039
19.06096133,111.6792
19.06596133,111.04648
19.07096133,110.38514
19.07596133,109.69743
19.08096133,108.98509
19.08596133,108.24965
19.09096133,107.49267
19.09596133,106.71599
19.10096133,105.9219
19.10596133,105.11329
19.11096133,104.2938
19.11596133,103.46781
19.12096133,102.64048
19.12596133,101.81749
19.13096133,101.00486
19.13596133,100.20857
19.14096133,99.43427
19.14596133,98.68696
19.15096133,97.97077
19.15596133,97.2888
19.16096133,96.64304
19.16596133,96.03436
19.17096133,95.46261
19.17596133,94.92673
19.18096133,94.42503
19.18596133,93.95545
19.19096133,93.51571
19.19596133,93.1035
19.20096133,92.71644
19.20596133,92.35209
19.21096133,92.0079
19.21596133,91.68122
19.22096133,91.36935
19.22596133,91.06953
19.23096133,90.77894
19.23596133,90.49478
19.24096133,90.21432
19.24596133,89.93502
19.25096133,89.65463
19.25596133,89.3713
19.26096133,89.08354
19.26596133,88.79024
19.27096133,88.4906
19.27596133,88.18402
19.28096133,87.87002
19.28596133,87.5482
19.29096133,87.21829
19.29596133,86.88015
19.30096133,86.53394
19.30596133,86.18008
19.31096133,85.81934
19.31596133,85.45273
19.32096133,85.08145
19.32596133,84.70672
19.33096133,84.32965
19.33596133,83.9512
19.34096133,83.57216
19.34596133,83.19324
19.35096133,82.81509
19.35596133,82.4363
19.36096133,82.05878
19.36596133,81.69059
19.37096133,81.32005
19.37596133,80.96023
19.38096133,80.59757
19.38596133,80.24805
19.39096133,79.906
19.39596133,79.5657
19.40096133,79.2392
19.40596133,78.91428
19.41096133,78.60321
19.41596133,78.30148
19.42096133,78.00899
19.42596133,77.72552
19.43096133,77.45082
19.43596133,77.18462
19.44096133,76.92669
19.44596133,76.67685
19.45096133,76.43499
19.45596133,76.20105
19.46096133,75.975
19.46596133,75.75668
19.47096133,75.54571
19.47596133,75.34142
19.48096133,75.14282
19.48596133,74.94867
19.49096133,74.75761
19.49596133,74.56816
19.50096133,74.37875
19.50596133,74.18771
19.51096133,73.99327
19.51596133,73.79363
19.52096133,73.58714
19.52596133,73.37248
19.53096133,73.14878
19.53596133,72.91578
19.54096133,72.6739
19.54596133,72.42423
19.55096133,72.16853
19.55596133,71.90928
19.56096133,71.64972
19.56596133,71.39399
19.57096133,71.14735
19.57596133,70.91624
19.58096133,70.7084
19.58596133,70.53279
19.59096133,70.39963
19.59596133,70.32042
19.60096133,70.30784
19.60596133,70.37571
19.61096133,70.53867
19.61596133,70.8117
19.62096133,71.20961
19.62596133,71.74646
19.63096133,72.43497
19.63596133,73.28586
19.64096133,74.30716
19.64596133,75.50334
19.65096133,76.87467
19.65596133,78.41658
19.66096133,80.11939
19.66596133,81.96826
19.67096133,83.94341
19.67596133,86.02074
19.68096133,88.17261
19.68596133,90.36872
19.69096133,92.57715
19.69596133,94.76544
19.70096133,96.90175
19.70596133,98.95614
19.71096133,100.90169
19.71596133,102.71547
19.72096133,104.37916
19.72596133,105.87928
19.73096133,107.20723
19.73596133,108.3591
19.74096133,109.33527
19.74596133,110.1398
19.75096133,110.77975
19.75596133,111.26425
19.76096133,111.60374
19.76596133,111.80923
19.77096133,111.89181
19.77596133,111.86225
19.78096133,111.73089
19.78596133,111.50753
19.79096133,111.20148
19.79596133,110.82149
19.80096133,110.3757
19.80596133,109.87161
19.81096133,109.31602
19.81596133,108.71509
19.82096133,108.07437
19.82596133,107.39893
19.83096133,106.69347
19.83596133,105.96235
19.84096133,105.2096
19.84596133,104.43884
19.85096133,103.6534
19.85596133,102.85638
19.86096133,102.051
19.86596133,101.24071
19.87096133,100.42949
19.87596133,99.62178
19.88096133,98.8225
19.88596133,98.03678
19.89096133,97.26977
19.89596133,96.52639
19.90096133,95.81115
19.90596133,95.12799
19.91096133,94.48007
19.91596133,93.86962
19.92096133,93.29784
19.92596133,92.76487
19.93096133,92.27
19.93596133,91.81189
19.94096133,91.38883
19.94596133,90.99892
19.95096133,90.64013
19.95596133,90.31027
19.96096133,90.00693
19.96596133,89.72739
19.97096133,89.46871
19.97596133,89.22777
19.98096133,89.00142
19.98596133,88.78657
19.99096133,88.58025
19.99596133,88.37965
20.00096133,88.18207
20.00596133,87.98493
20.01096133,87.78578
20.01596133,87.58236
20.02096133,87.37268
20.02596133,87.15514
20.03096133,86.92846
20.03596133,86.69165
20.04096133,86.44395
20.04596133,86.18481
20.05096133,85.91397
20.05596133,85.63161
20.06096133,85.33833
20.06596133,85.03507
20.07096133,84.72301
20.07596133,84.40334
20.08096133,84.07713
20.08596133,83.74531
20.09096133,83.40868
20.09596133,83.06812
20.10096133,82.72473
20.10596133,82.37993
20.11096133,82.03544
20.11596133,81.69302
20.12096133,81.35421
20.12596133,81.0202
20.13096133,80.69177
20.13596133,80.36947
20.14096133,80.05377
20.14596133,79.74521
20.15096133,79.44436
20.15596133,79.1518
20.16096133,78.86791
20.16596133,78.59273
20.17096133,78.32587
20.17596133,78.06649
20.18096133,77.81347
20.18596133,77.56562
20.19096133,77.32182
20.19596133,77.08113
20.20096133,76.84275
20.20596133,76.60597
20.21096133,76.37012
20.21596133,76.13442
20.22096133,75.898
20.22596133,75.65984
20.23096133,75.41891
20.23596133,75.17436
20.24096133,74.92576
20.24596133,74.67328
20.25096133,74.41784
20.25596133,74.16111
20.26096133,73.90558
20.26596133,73.65462
20.27096133,73.41263
20.27596133,73.18513
20.28096133,72.97885
20.28596133,72.80165
20.29096133,72.66256
20.29596133,72.57165
20.30096133,72.54004
20.30596133,72.57986
20.31096133,72.70413
20.31596133,72.9266
20.32096133,73.26143
20.32596133,73.72276
20.33096133,74.32405
20.33596133,75.0773
20.34096133,75.9922
20.34596133,77.07521
20.35096133,78.32875
20.35596133,79.75047
20.36096133,81.33284
20.36596133,83.06297
20.37096133,84.92288
20.37596133,86.8901
20.38096133,88.93859
20.38596133,91.03967
20.39096133,93.16312
20.39596133,95.27812
20.40096133,97.35422
20.40596133,99.36232
20.41096133,101.27559
20.41596133,103.07041
20.42096133,104.7271
20.42596133,106.23058
20.43096133,107.57056
20.43596133,108.74159
20.44096133,109.74263
20.44596133,110.5765
20.45096133,111.24914
20.45596133,111.76879
20.46096133,112.14513
20.46596133,112.38849
20.47096133,112.50921
20.47596133,112.51717
20.48096133,112.42167
20.48596133,112.23148
20.49096133,111.95496
20.49596133,111.6001
20.50096133,111.17459
20.50596133,110.68581
20.51096133,110.14084
20.51596133,109.5465
20.52096133,108.90922
20.52596133,108.23495
20.53096133,107.52907
20.53596133,106.79638
20.54096133,106.04115
20.54596133,105.26732
20.55096133,104.47854
20.55596133,103.67837
20.56096133,102.87033
20.56596133,102.05303
20.57096133,101.23401
20.57596133,100.43082
20.58096133,99.62332
20.58596133,98.84057
20.59096133,98.05914
20.59596133,97.31167
20.60096133,96.59236
20.60596133,95.90556
20.61096133,95.25465
20.61596133,94.64185
20.62096133,94.0683
20.62596133,93.53407
20.63096133,93.03838
20.63596133,92.57971
20.64096133,92.15596
20.64596133,91.76458
20.65096133,91.40269
20.65596133,91.06728
20.66096133,90.75527
20.66596133,90.46372
20.67096133,90.18983
20.67596133,89.93105
20.68096133,89.68492
20.68596133,89.449
20.69096133,89.22072
20.69596133,88.99732
20.70096133,88.77596
20.70596133,88.55392
20.71096133,88.32877
20.71596133,88.09839
20.72096133,87.86096
20.72596133,87.61484
20.73096133,87.35863
20.73596133,87.09124
20.74096133,86.81206
20.74596133,86.52097
20.75096133,86.21825
20.75596133,85.90443
20.76096133,85.58019
20.76596133,85.24629
20.77096133,84.9036
20.77596133,84.55306
20.78096133,84.19574
20.78596133,83.83282
20.79096133,83.46557
20.79596133,83.09533
20.80096133,82.7234
20.80596133,82.35095
20.81096133,81.979
20.81596133,81.60849
20.82096133,81.24038
20.82596133,80.87573
20.83096133,80.51575
20.83596133,80.16163
20.84096133,79.81442
20.84596133,79.47495
20.85096133,79.14381
20.85596133,78.82138
20.86096133,78.50785
20.86596133,78.20327
20.87096133,77.90765
20.87596133,77.62097
20.88096133,77.3432
20.88596133,77.07427
20.89096133,76.8139
20.89596133,76.56149
20.90096133,76.31605
20.90596133,76.07623
20.91096133,75.84038
20.91596133,75.60675
20.92096133,75.37367
20.92596133,75.1397
20.93096133,74.90368
20.93596133,74.66473
20.94096133,74.42209
20.94596133,74.17515
20.95096133,73.92348
20.95596133,73.66696
20.96096133,73.40597
20.96596133,73.14153
20.97096133,72.87534
20.97596133,72.60991
20.98096133,72.34872
20.98596133,72.09634
20.99096133,71.85864
20.99596133,71.64279
21.00096133,71.45735
21.00596133,71.31225
21.01096133,71.21873
21.01596133,71.18936
21.02096133,71.2379
21.02596133,71.37912
21.03096133,71.62846
21.03596133,72.00156
21.04096133,72.51366
21.04596133,73.17899
21.05096133,74.00991
21.05596133,75.01613
21.06096133,76.20373
21.06596133,77.5743
21.07096133,79.12424
21.07596133,80.84442
21.08096133,82.72026
21.08596133,84.73212
21.09096133,86.85593
21.09596133,89.06404
21.10096133,91.32617
21.10596133,93.61049
21.11096133,95.8847
21.11596133,98.1172
21.12096133,100.27805
21.12596133,102.34002
21.13096133,104.27938
21.13596133,106.07657
21.14096133,107.71673
21.14596133,109.18991
21.15096133,110.49102
21.15596133,111.61941
21.16096133,112.57818
21.16596133,113.3733
21.17096133,114.01275
21.17596133,114.50579
21.18096133,114.86231
21.18596133,115.09242
21.19096133,115.20606
21.19596133,115.21277
21.20096133,115.12156
21.20596133,114.94096
21.21096133,114.6791
21.21596133,114.34391
21.22096133,113.94323
21.22596133,113.48471
21.23096133,112.97568
21.23596133,112.42281
21.24096133,111.83194
21.24596133,111.20791
21.25096133,110.55455
21.25596133,109.8749
21.26096133,109.1713
21.26596133,108.44571
21.27096133,107.69987
21.27596133,106.93554
21.28096133,106.15467
21.28596133,105.35949
21.29096133,104.55273
21.29596133,103.73772
21.30096133,102.9185
21.30596133,102.09973
21.31096133,101.28652
21.31596133,100.48416
21.32096133,99.6978
21.32596133,98.93221
21.33096133,98.19163
21.33596133,97.47962
21.34096133,96.79902
21.34596133,96.15183
21.35096133,95.5393
21.35596133,94.96198
21.36096133,94.41982
21.36596133,93.9123
21.37096133,93.43855
21.37596133,92.99734
21.38096133,92.58712
21.38596133,92.20595
21.39096133,91.85151
21.39596133,91.52116
21.40096133,91.21204
21.40596133,90.92116
21.41096133,90.64552
21.41596133,90.38207
21.42096133,90.12776
21.42596133,89.87958
21.43096133,89.63459
21.43596133,89.39005
21.44096133,89.1435
21.44596133,88.89275
21.45096133,88.63587
21.45596133,88.37114
21.46096133,88.09709
21.46596133,87.81254
21.47096133,87.51676
21.47596133,87.20949
21.48096133,86.89091
21.48596133,86.56161
21.49096133,86.22246
21.49596133,85.87461
21.50096133,85.51943
21.50596133,85.15849
21.51096133,84.79344
21.51596133,84.42592
21.52096133,84.05735
21.52596133,83.6889
21.53096133,83.32146
21.53596133,82.95575
21.54096133,82.59244
21.54596133,82.23216
21.55096133,81.87557
21.55596133,81.52334
21.56096133,81.17619
21.56596133,80.83487
21.57096133,80.5002
21.57596133,80.17298
21.58096133,79.85403
21.58596133,79.54411
21.59096133,79.24386
21.59596133,78.95373
21.60096133,78.6739
21.60596133,78.40427
21.61096133,78.1445
21.61596133,77.89409
21.62096133,77.65239
21.62596133,77.41859
21.63096133,77.19173
21.63596133,76.97069
21.64096133,76.75421
21.64596133,76.54089
21.65096133,76.32926
21.65596133,76.1178
21.66096133,75.90499
21.66596133,75.68939
21.67096133,75.46977
21.67596133,75.24511
21.68096133,75.01468
21.68596133,74.77811
21.69096133,74.53539
21.69596133,74.28686
21.70096133,74.0332
21.70596133,73.77546
21.71096133,73.51521
21.71596133,73.25471
21.72096133,72.99709
21.72596133,72.74659
21.73096133,72.50865
21.73596133,72.29006
21.74096133,72.09902
21.74596133,71.94523
21.75096133,71.83974
21.75596133,71.79486
21.76096133,71.82449
21.76596133,71.94352
21.77096133,72.16289
21.77596133,72.50415
21.78096133,72.96837
21.78596133,73.58903
21.79096133,74.37021
21.79596133,75.30698
21.80096133,76.43197
21.80596133,77.71609
21.81096133,79.20334
21.81596133,80.8373
21.82096133,82.62396
21.82596133,84.54504
21.83096133,86.57749
21.83596133,88.69427
21.84096133,90.86534
21.84596133,93.0589
21.85096133,95.24258
21.85596133,97.38465
21.86096133,99.4551
21.86596133,101.42666
21.87096133,103.27565
21.87596133,104.98273
21.88096133,106.53339
21.88596133,107.9181
21.89096133,109.13215
21.89596133,110.17518
21.90096133,111.05048
21.90596133,111.76416
21.91096133,112.32442
21.91596133,112.74075
21.92096133,113.02334
21.92596133,113.18262
21.93096133,113.22888
21.93596133,113.17212
21.94096133,113.02187
21.94596133,112.78723
21.95096133,112.47677
21.95596133,112.09859
21.96096133,111.66027
21.96596133,111.1688
21.97096133,110.6305
21.97596133,110.05102
21.98096133,109.43532
21.98596133,108.78775
21.99096133,108.11205
21.99596133,107.4114
22.00096133,106.68849
22.00596133,105.9457
22.01096133,105.18532
22.01596133,104.40982
22.02096133,103.62205
22.02596133,102.82535
22.03096133,102.02352
22.03596133,101.22077
22.04096133,100.42148
22.04596133,99.63005
22.05096133,98.8508
22.05596133,98.08783
22.06096133,97.34502
22.06596133,96.62597
22.07096133,95.93393
22.07596133,95.2717
22.08096133,94.64159
22.08596133,94.04525
22.09096133,93.48368
22.09596133,92.95715
22.10096133,92.46528
22.10596133,92.00709
22.11096133,91.58113
22.11596133,91.18559
22.12096133,90.81834
22.12596133,90.47695
22.13096133,90.15869
22.13596133,89.8606
22.14096133,89.57949
22.14596133,89.31206
22.15096133,89.055
22.15596133,88.80514
22.16096133,88.55951
22.16596133,88.31546
22.17096133,88.07067
22.17596133,87.82321
22.18096133,87.57146
22.18596133,87.31418
22.19096133,87.05044
22.19596133,86.77963
22.20096133,86.50146
22.20596133,86.21599
22.21096133,85.92356
22.21596133,85.62476
22.22096133,85.32031
22.22596133,85.01093
22.23096133,84.69728
22.23596133,84.37989
22.24096133,84.05927
22.24596133,83.73596
22.25096133,83.41053
22.25596133,83.08354
22.26096133,82.75544
22.26596133,82.4265
22.27096133,82.09678
22.27596133,81.76629
22.28096133,81.43504
22.28596133,81.10327
22.29096133,80.77151
22.29596133,80.44067
22.30096133,80.11194
22.30596133,79.78665
22.31096133,79.4661
22.31596133,79.15143
22.32096133,78.84355
22.32596133,78.54318
22.33096133,78.25087
22.33596133,77.9671
22.34096133,77.6923
22.34596133,77.42684
22.35096133,77.17102
22.35596133,76.92496
22.36096133,76.68846
22.36596133,76.46098
22.37096133,76.24152
22.37596133,76.02872
22.38096133,75.82103
22.38596133,75.61684
22.39096133,75.41468
22.39596133,75.2133
22.40096133,75.01171
22.40596133,74.80913
22.41096133,74.60498
22.41596133,74.39877
22.42096133,74.18993
22.42596133,73.97773
22.43096133,73.76125
22.43596133,73.53949
22.44096133,73.31159
22.44596133,73.07718
22.45096133,72.83655
22.45596133,72.59082
22.46096133,72.34199
22.46596133,72.09292
22.47096133,71.84728
22.47596133,71.6096
22.48096133,71.38539
22.48596133,71.18125
22.49096133,71.00513
22.49596133,70.8664
22.50096133,70.77592
22.50596133,70.74585
22.51096133,70.78949
22.51596133,70.92096
22.52096133,71.15489
22.52596133,71.50603
22.53096133,71.98866
22.53596133,72.61598
22.54096133,73.39935
22.54596133,74.34747
22.55096133,75.46565
22.55596133,76.75504
22.56096133,78.21207
22.56596133,79.82809
22.57096133,81.58931
22.57596133,83.47704
22.58096133,85.4682
22.58596133,87.53615
22.59096133,89.65175
22.59596133,91.7844
22.60096133,93.90321
22.60596133,95.97798
22.61096133,97.98026
22.61596133,99.88425
22.62096133,101.66757
22.62596133,103.31187
22.63096133,104.80323
22.63596133,106.13234
22.64096133,107.29442
22.64596133,108.28891
22.65096133,109.11894
22.65596133,109.79055
22.66096133,110.31188
22.66596133,110.69231
22.67096133,110.94178
22.67596133,111.0702
22.68096133,111.0871
22.68596133,111.00136
22.69096133,110.82126
22.69596133,110.55449
22.70096133,110.20837
22.70596133,109.79
22.71096133,109.30638
22.71596133,108.76447
22.72096133,108.17123
22.72596133,107.53352
22.73096133,106.85795
22.73596133,106.15068
22.74096133,105.41731
22.74596133,104.66277
22.75096133,103.89136
22.75596133,103.1069
22.76096133,102.31289
22.76596133,101.51263
22.77096133,100.70949
22.77596133,99.90708
22.78096133,99.10948
22.78596133,98.32133
22.79096133,97.54785
22.79596133,96.79463
22.80096133,96.06728
22.80596133,95.37106
22.81096133,94.71051
22.81596133,94.08915
22.82096133,93.50935
22.82596133,92.97229
22.83096133,92.47805
22.83596133,92.02584
22.84096133,91.61409
22.84596133,91.24067
22.85096133,90.90299
22.85596133,90.59808
22.86096133,90.32264
22.86596133,90.07298
22.87096133,89.84509
22.87596133,89.63473
22.88096133,89.43766
22.88596133,89.2499
22.89096133,89.06794
22.89596133,88.88873
22.90096133,88.70958
22.90596133,88.52793
22.91096133,88.34134
22.91596133,88.1475
22.92096133,87.94445
22.92596133,87.73074
22.93096133,87.50545
22.93596133,87.26814
22.94096133,87.01868
22.94596133,86.75716
22.95096133,86.48381
22.95596133,86.19907
22.96096133,85.90363
22.96596133,85.59849
22.97096133,85.28265
22.97596133,84.95994
22.98096133,84.63547
22.98596133,84.30273
22.99096133,83.97083
22.99596133,83.63026
23.00096133,83.29242
23.00596133,82.9533
23.01096133,82.61553
23.01596133,82.27659
23.02096133,81.93066
23.02596133,81.5892
23.03096133,81.2485
23.03596133,80.90947
23.04096133,80.57324
23.04596133,80.24109
23.05096133,79.91445
23.05596133,79.59477
23.06096133,79.28333
23.06596133,78.9811
23.07096133,78.68852
23.07596133,78.4055
23.08096133,78.13152
23.08596133,77.86579
23.09096133,77.60735
23.09596133,77.35516
23.10096133,77.1081
23.10596133,76.86493
23.11096133,76.6243
23.11596133,76.38476
23.12096133,76.14489
23.12596133,75.90342
23.13096133,75.65936
23.13596133,75.41209
23.14096133,75.16144
23.14596133,74.90778
23.15096133,74.65208
23.15596133,74.39609
23.16096133,74.14243
23.16596133,73.8947
23.17096133,73.6576
23.17596133,73.43685
23.18096133,73.2393
23.18596133,73.07282
23.19096133,72.94636
23.19596133,72.86988
23.20096133,72.85435
23.20596133,72.91163
23.21096133,73.05433
23.21596133,73.29567
23.22096133,73.64917
23.22596133,74.12818
23.23096133,74.74532
23.23596133,75.51175
23.24096133,76.43634
23.24596133,77.52486
23.25096133,78.77913
23.25596133,80.19639
23.26096133,81.76878
23.26596133,83.48322
23.27096133,85.32169
23.27596133,87.26185
23.28096133,89.27789
23.28596133,91.34153
23.29096133,93.42311
23.29596133,95.49263
23.30096133,97.52082
23.30596133,99.4801
23.31096133,101.34538
23.31596133,103.09483
23.32096133,104.71035
23.32596133,106.17803
23.33096133,107.48825
23.33596133,108.63569
23.34096133,109.61909
23.34596133,110.44085
23.35096133,111.10643
23.35596133,111.62364
23.36096133,112.00184
23.36596133,112.2512
23.37096133,112.38201
23.37596133,112.40434
23.38096133,112.32779
23.38596133,112.16145
23.39096133,111.91393
23.39596133,111.59325
23.40096133,111.20684
23.40596133,110.7614
23.41096133,110.26295
23.41596133,109.71682
23.42096133,109.12773
23.42596133,108.49992
23.43096133,107.83725
23.43596133,107.14333
23.44096133,106.42165
23.44596133,105.67559
23.45096133,104.90847
23.45596133,104.12352
23.46096133,103.3241
23.46596133,102.51379
23.47096133,101.69661
23.47596133,100.87708
23.48096133,100.06027
23.48596133,99.25169
23.49096133,98.4571
23.49596133,97.68221
23.50096133,96.93238
23.50596133,96.2123
23.51096133,95.5258
23.51596133,94.8758
23.52096133,94.26424
23.52596133,93.69223
23.53096133,93.16
23.53596133,92.66702
23.54096133,92.21201
23.54596133,91.79299
23.55096133,91.4074
23.55596133,91.05221
23.56096133,90.72405
23.56596133,90.41936
23.57096133,90.13455
23.57596133,89.86613
23.58096133,89.61084
23.58596133,89.36568
23.59096133,89.12798
23.59596133,88.89524
23.60096133,88.66514
23.60596133,88.43543
23.61096133,88.20393
23.61596133,87.9686
23.62096133,87.72763
23.62596133,87.47949
23.63096133,87.22296
23.63596133,86.95715
23.64096133,86.68152
23.64596133,86.39592
23.65096133,86.1006
23.65596133,85.79616
23.66096133,85.48349
23.66596133,85.16355
23.67096133,84.83719
23.67596133,84.50509
23.68096133,84.16779
23.68596133,83.82583
23.69096133,83.47994
23.69596133,83.13103
23.70096133,82.78012
23.70596133,82.42824
23.71096133,82.07627
23.71596133,81.72499
23.72096133,81.37518
23.72596133,81.0277
23.73096133,80.68356
23.73596133,80.34394
23.74096133,80.01004
23.74596133,79.68296
23.75096133,79.36359
23.75596133,79.05254
23.76096133,78.75013
23.76596133,78.45649
23.77096133,78.17159
23.77596133,77.89532
23.78096133,77.62751
23.78596133,77.36789
23.79096133,77.11606
23.79596133,76.87138
23.80096133,76.63295
23.80596133,76.39958
23.81096133,76.16993
23.81596133,75.94263
23.82096133,75.71636
23.82596133,75.48994
23.83096133,75.26229
23.83596133,75.03248
23.84096133,74.79964
23.84596133,74.56305
23.85096133,74.32211
23.85596133,74.07634
23.86096133,73.82546
23.86596133,73.5695
23.87096133,73.30888
23.87596133,73.04467
23.88096133,72.77869
23.88596133,72.51364
23.89096133,72.25321
23.89596133,72.00211
23.90096133,71.76625
23.90596133,71.55278
23.91096133,71.37029
23.91596133,71.22874
23.92096133,71.13949
23.92596133,71.11511
23.93096133,71.16923
23.93596133,71.31626
23.94096133,71.57115
23.94596133,71.94906
23.95096133,72.46484
23.95596133,73.13233
23.96096133,73.96349
23.96596133,74.96743
23.97096133,76.14945
23.97596133,77.51019
23.98096133,79.04503
23.98596133,80.74397
23.99096133,82.59174
23.99596133,84.5683
24.00096133,86.64955
24.00596133,88.80822
24.01096133,91.01478
24.01596133,93.23848
24.02096133,95.44828
24.02596133,97.6139
24.03096133,99.70681
24.03596133,101.70116
24.04096133,103.57459
24.04596133,105.30884
24.05096133,106.89017
24.05596133,108.30947
24.06096133,109.56207
24.06596133,110.64734
24.07096133,111.56819
24.07596133,112.33036
24.08096133,112.94182
24.08596133,113.41202
24.09096133,113.75118
24.09596133,113.96974
24.10096133,114.07788
24.10596133,114.08524
24.11096133,114.00077
24.11596133,113.83277
24.12096133,113.58895
24.12596133,113.27654
24.13096133,112.90239
24.13596133,112.47293
24.14096133,111.99411
24.14596133,111.47142
24.15096133,110.90971
24.15596133,110.30872
24.16096133,109.67754
24.16596133,109.02488
24.17096133,108.33944
24.17596133,107.64284
24.18096133,106.91046
24.18596133,106.16017
24.19096133,105.40122
24.19596133,104.62074
24.20096133,103.83828
24.20596133,103.03525
24.21096133,102.24004
24.21596133,101.4473
24.22096133,100.66212
24.22596133,99.88972
24.23096133,99.13515
24.23596133,98.4029
24.24096133,97.6966
24.24596133,97.01899
24.25096133,96.37191
24.25596133,95.75646
24.26096133,95.17317
24.26596133,94.62211
24.27096133,94.10296
24.27596133,93.61499
24.28096133,93.15708
24.28596133,92.72771
24.29096133,92.32503
24.29596133,91.94691
24.30096133,91.59105
24.30596133,91.25507
24.31096133,90.93656
24.31596133,90.63315
24.32096133,90.34254
24.32596133,90.06247
24.33096133,89.79077
24.33596133,89.52531
24.34096133,89.26399
24.34596133,89.00475
24.35096133,88.74566
24.35596133,88.48505
24.36096133,88.22158
24.36596133,87.95423
24.37096133,87.68223
24.37596133,87.4049
24.38096133,87.12168
24.38596133,86.83216
24.39096133,86.53611
24.39596133,86.2335
24.40096133,85.92449
24.40596133,85.60938
24.41096133,85.2886
24.41596133,84.96272
24.42096133,84.63241
24.42596133,84.29839
24.43096133,83.96141
24.43596133,83.62232
24.44096133,83.28206
24.44596133,82.94173
24.45096133,82.60248
24.45596133,82.2654
24.46096133,81.93142
24.46596133,81.60125
24.47096133,81.27539
24.47596133,80.95422
24.48096133,80.63801
24.48596133,80.32701
24.49096133,80.0214
24.49596133,79.72135
24.50096133,79.42699
24.50596133,79.13843
24.51096133,78.85579
24.51596133,78.5792
24.52096133,78.30885
24.52596133,78.0449
24.53096133,77.78744
24.53596133,77.5364
24.54096133,77.2915
24.54596133,77.05231
24.55096133,76.8182
24.55596133,76.5884
24.56096133,76.36191
24.56596133,76.13756
24.57096133,75.91411
24.57596133,75.69037
24.58096133,75.46537
24.58596133,75.23843
24.59096133,75.00909
24.59596133,74.77702
24.60096133,74.54183
24.60596133,74.30302
24.61096133,74.05989
24.61596133,73.81167
24.62096133,73.55768
24.62596133,73.29753
24.63096133,73.03128
24.63596133,72.75964
24.64096133,72.48415
24.64596133,72.20742
24.65096133,71.93325
24.65596133,71.66674
24.66096133,71.4143
24.66596133,71.1836
24.67096133,70.98352
24.67596133,70.82403
24.68096133,70.71619
24.68596133,70.67205
24.69096133,70.70462
24.69596133,70.82775
24.70096133,71.0559
24.70596133,71.40372
24.71096133,71.88545
24.71596133,72.51424
24.72096133,73.30137
24.72596133,74.25548
24.73096133,75.38187
24.73596133,76.68176
24.74096133,78.15171
24.74596133,79.78311
24.75096133,81.56205
24.75596133,83.46957
24.76096133,85.48235
24.76596133,87.57353
24.77096133,89.71374
24.77596133,91.8721
24.78096133,94.01729
24.78596133,96.11866
24.79096133,98.14729
24.79596133,100.07704
24.80096133,101.88541
24.80596133,103.55415
24.81096133,105.06966
24.81596133,106.42305
24.82096133,107.61006
24.82596133,108.63068
24.83096133,109.48852
24.83596133,110.19003
24.84096133,110.74355
24.84596133,111.15852
24.85096133,111.44478
24.85596133,111.61216
24.86096133,111.67023
24.86596133,111.62811
24.87096133,111.49443
24.87596133,111.27718
24.88096133,110.98375
24.88596133,110.6209
24.89096133,110.19501
24.89596133,109.71227
24.90096133,109.17878
24.90596133,108.60053
24.91096133,107.9832
24.91596133,107.33189
24.92096133,106.65101
24.92596133,105.94424
24.93096133,105.21466
24.93596133,104.46494
24.94096133,103.69762
24.94596133,102.9153
24.95096133,102.12096
24.95596133,101.31806
24.96096133,100.51074
24.96596133,99.70379
24.97096133,98.9026
24.97596133,98.11287
24.98096133,97.3403
24.98596133,96.59022
24.99096133,95.86726
24.99596133,95.17517
25.00096133,94.5167
25.00596133,93.8936
25.01096133,93.30673
25.01596133,92.75618
25.02096133,92.24143
25.02596133,91.76154
25.03096133,91.31526
25.03596133,90.90104
25.04096133,90.51709
25.04596133,90.16135
25.05096133,89.83146
25.05596133,89.52481
25.06096133,89.23856
25.06596133,88.9697
25.07096133,88.71517
25.07596133,88.47196
25.08096133,88.23727
25.08596133,88.00859
25.09096133,87.78369
25.09596133,87.56057
25.10096133,87.33731
25.10596133,87.11209
25.11096133,86.88318
25.11596133,86.6491
25.12096133,86.40876
25.12596133,86.16149
25.13096133,85.90709
25.13596133,85.64574
25.14096133,85.37791
25.14596133,85.10423
25.15096133,84.82525
25.15596133,84.54126
25.16096133,84.25229
25.16596133,83.95816
25.17096133,83.65872
25.17596133,83.354
25.18096133,83.04428
25.18596133,82.73011
25.19096133,82.41228
25.19596133,82.09173
25.20096133,81.76948
25.20596133,81.44657
25.21096133,81.12403
25.21596133,80.80284
25.22096133,80.48393
25.22596133,80.16813
25.23096133,79.85615
25.23596133,79.54857
25.24096133,79.24586
25.24596133,78.94844
25.25096133,78.65668
25.25596133,78.37091
25.26096133,78.09135
25.26596133,77.81806
25.27096133,77.55089
25.27596133,77.28946
25.28096133,77.0332
25.28596133,76.78131
25.29096133,76.53283
25.29596133,76.28671
25.30096133,76.0419
25.30596133,75.79739
25.31096133,75.55234
25.31596133,75.30609
25.32096133,75.05814
25.32596133,74.8081
25.33096133,74.55564
25.33596133,74.3005
25.34096133,74.04257
25.34596133,73.78192
25.35096133,73.51891
25.35596133,73.25427
25.36096133,72.98925
25.36596133,72.7238
25.37096133,72.46381
25.37596133,72.21466
25.38096133,71.97731
25.38596133,71.76251
25.39096133,71.57316
25.39596133,71.42403
25.40096133,71.32311
